날짜,지역,최저온도,최고온도,강수량,증발,풍향,풍속,습도,기압,구름,온도,금일 비 여부,내일 비 여부
2016-08-07,Dartmoor,6.2,14.1,0,NA,NNE,17,64,1022.8,NA,12.6,No,No
2016-08-08,Dartmoor,9.1,17.9,0,NA,NNW,22,47,1015.5,NA,17.6,No,No
2016-08-09,Dartmoor,10.1,15.6,0,NA,N,24,65,1001.3,NA,14.9,No,Yes
2016-08-10,Dartmoor,6,12.6,12,NA,NNW,24,82,1005.2,NA,11,Yes,Yes
2016-08-11,Dartmoor,3.6,13.2,7.6,NA,WNW,9,70,1020,NA,12.1,Yes,No
2016-08-12,Dartmoor,6.7,14.1,0,NA,NW,24,76,1014.1,NA,12.7,No,Yes
2016-08-13,Dartmoor,6.2,15,4.8,NA,WNW,22,66,1020,NA,14.4,Yes,Yes
2016-08-14,Dartmoor,5.9,14.4,2,NA,WNW,15,76,1026.3,NA,13.9,Yes,No
2016-08-15,Dartmoor,7.6,17.3,0.4,NA,NNW,26,53,1025.3,NA,17.1,No,No
2016-08-16,Dartmoor,8.9,18.5,0,NA,NNW,24,50,1018,NA,17.6,No,Yes
2016-08-17,Dartmoor,5.6,16.1,4.4,NA,ENE,9,58,1020.7,NA,15.8,Yes,No
2016-08-18,Dartmoor,6.5,23.3,0,NA,N,30,34,1005.7,NA,23.2,No,Yes
2016-08-19,Dartmoor,8.9,12.4,11.6,NA,W,22,62,1005.4,NA,11.8,Yes,Yes
2016-08-20,Dartmoor,4.9,13.5,5.8,NA,W,19,65,1012,NA,12.4,Yes,Yes
2016-08-21,Dartmoor,6.9,12.5,10.6,NA,NNW,9,93,1012.7,NA,11,Yes,Yes
2016-08-22,Dartmoor,7.9,13.7,8,NA,SE,15,81,1013,NA,12.6,Yes,No
2016-08-23,Dartmoor,-0.7,13.4,0.2,NA,SSE,4,51,1017.3,NA,13,No,No
2016-08-24,Dartmoor,-0.5,12.7,0.2,NA,S,15,64,1015.5,NA,11.1,No,Yes
2016-08-25,Dartmoor,2.2,12.9,5.6,NA,SW,17,85,1018.7,NA,9.7,Yes,No
2016-08-26,Dartmoor,2.1,13.6,1,NA,W,17,65,1020.8,NA,12.2,No,No
2016-08-27,Dartmoor,7.3,14.3,0,NA,NNW,28,59,1017.3,NA,14.1,No,No
2016-08-28,Dartmoor,4.1,19.1,0,NA,NW,9,49,1017.4,NA,18.2,No,No
2016-08-29,Dartmoor,8.2,19.9,0,NA,NNE,24,41,1016.9,NA,19,No,Yes
2016-08-30,Dartmoor,10.9,13.9,3.8,NA,N,13,88,1010.9,NA,13.3,Yes,Yes
2016-08-31,Dartmoor,11.3,16.8,2.4,NA,W,13,74,1014,NA,15.1,Yes,No
2016-09-01,Dartmoor,9.3,16,0.4,NA,S,13,85,1015.5,NA,13.1,No,No
2016-09-02,Dartmoor,6.6,16.3,0.2,NA,ESE,11,66,1009,NA,15.9,No,No
2016-09-03,Dartmoor,5.6,14.8,0.2,NA,WNW,17,83,1009.5,NA,11.8,No,Yes
2016-09-04,Dartmoor,6,15.1,1.6,NA,NW,24,77,1024,NA,13.9,Yes,No
2016-09-05,Dartmoor,10.4,16.2,0.4,NA,NW,13,77,1027.3,NA,15.1,No,No
2016-09-06,Dartmoor,4.9,18.5,0.2,NA,S,17,67,1027,NA,16.9,No,No
2016-09-07,Dartmoor,6.7,20.1,0,NA,NE,22,59,1021.6,NA,19.2,No,No
2016-09-08,Dartmoor,13,17.9,0,NA,NNW,9,91,1012.2,NA,14.8,No,Yes
2016-09-09,Dartmoor,11.5,14.6,50.6,NA,WSW,17,90,1010.8,NA,12.9,Yes,Yes
2016-09-10,Dartmoor,6.1,14.4,2.4,NA,WNW,13,66,1018,NA,13,Yes,No
2016-09-11,Dartmoor,9.6,15.4,1,NA,WNW,17,74,1016.6,NA,14.2,No,Yes
2016-09-12,Dartmoor,6.2,13.6,2,NA,S,11,82,1021.2,NA,10.9,Yes,No
2016-09-13,Dartmoor,7.5,12.5,0.6,NA,E,15,82,1013.2,NA,11.7,No,Yes
2016-09-14,Dartmoor,9.1,11.9,9.2,NA,WNW,13,87,1001.1,NA,10.8,Yes,Yes
2016-09-15,Dartmoor,7.3,13.3,2.6,NA,SSW,19,87,1012.5,NA,10.4,Yes,No
2016-09-16,Dartmoor,6,15,0.2,NA,NNW,19,74,1015,NA,14.3,No,No
2016-09-17,Dartmoor,5.4,19.7,0.2,NA,NW,20,56,1010.7,NA,18.1,No,Yes
2016-09-18,Dartmoor,6.9,12.8,3.2,NA,SSW,20,66,1013.3,NA,11.5,Yes,No
2016-09-19,Dartmoor,6.7,14,0.2,NA,NNW,17,62,1010.3,NA,13.2,No,No
2016-09-20,Dartmoor,8.8,18.7,0.2,NA,NNE,13,57,1008.6,NA,17.7,No,Yes
2016-09-21,Dartmoor,9.8,11.5,4.2,NA,S,19,79,1014.3,NA,10.9,Yes,No
2016-09-22,Dartmoor,7.1,13.6,0.6,NA,SSW,15,62,1019.7,NA,11.3,No,No
2016-09-23,Dartmoor,0,15.9,0.2,NA,NE,9,59,1011,NA,15.8,No,No
2016-09-24,Dartmoor,7.2,15,0,NA,N,13,91,1003,NA,13.5,No,Yes
2016-09-25,Dartmoor,4.1,14.4,8.6,NA,SSW,11,60,1012,NA,13.2,Yes,No
2016-09-26,Dartmoor,4.9,15.9,0.8,NA,NNW,13,89,1008.7,NA,8.1,No,Yes
2016-09-27,Dartmoor,5.6,16.1,7,NA,NW,17,60,1011.7,NA,14.8,Yes,No
2016-09-28,Dartmoor,7.2,17.6,0,NA,NNE,31,54,997.6,NA,16.5,No,Yes
2016-09-29,Dartmoor,7.3,14.1,11,NA,ENE,15,62,985.2,NA,12.7,Yes,Yes
2016-09-30,Dartmoor,5.4,16.8,1.4,NA,SW,13,67,995.6,NA,15.1,Yes,Yes
2016-10-01,Dartmoor,10.2,14.9,6,NA,NW,20,65,1004.6,NA,13.9,Yes,No
2016-10-02,Dartmoor,9.3,20,0.2,NA,N,22,49,993.2,NA,19.4,No,Yes
2016-10-03,Dartmoor,7.4,14,8.2,NA,WNW,28,79,994.8,NA,12.4,Yes,Yes
2016-10-04,Dartmoor,9,14.3,5.6,NA,WSW,26,75,1003.8,NA,10.9,Yes,Yes
2016-10-05,Dartmoor,6.6,16.1,3.6,NA,WNW,33,70,1013.2,NA,15.8,Yes,No
2016-10-06,Dartmoor,9.5,25.6,0.4,NA,NW,30,36,1012.3,NA,25.3,No,No
2016-10-07,Dartmoor,13.3,18,0,NA,SW,17,74,1014.8,NA,15.4,No,No
2016-10-08,Dartmoor,2.9,18.8,0,NA,NNE,11,47,1019.2,NA,17.6,No,No
2016-10-09,Dartmoor,8.5,21,0.4,NA,NW,28,83,1000.3,NA,17.4,No,Yes
2016-10-10,Dartmoor,7.7,14.1,4.8,NA,W,26,59,1010.3,NA,12.6,Yes,Yes
2016-10-11,Dartmoor,5.4,13.9,7,NA,WSW,20,81,1019.4,NA,11.3,Yes,Yes
2016-10-12,Dartmoor,7.8,15.6,2,NA,SSW,24,68,1020.5,NA,13.6,Yes,Yes
2016-10-13,Dartmoor,1.4,17.1,2.6,NA,ESE,7,53,1025.8,NA,15.5,Yes,No
2016-10-14,Dartmoor,2.7,21.7,0,NA,NNW,17,41,1018.9,NA,21.1,No,No
2016-10-15,Dartmoor,10,23.1,0,NA,NNW,26,32,1007.1,NA,21.8,No,No
2016-10-16,Dartmoor,14.4,14.5,0.8,NA,W,9,93,1001.8,NA,11.2,No,Yes
2016-10-17,Dartmoor,5.8,13.9,7.2,NA,NNW,24,82,1007.9,NA,12.7,Yes,Yes
2016-10-18,Dartmoor,5.9,13.7,6.2,NA,WSW,20,74,1011.6,NA,9.3,Yes,Yes
2016-10-19,Dartmoor,2.4,15.9,3,NA,NNW,19,55,1019.6,NA,13.9,Yes,No
2016-10-20,Dartmoor,4.6,24.1,0,NA,NNW,28,36,1009.8,NA,22.5,No,Yes
2016-10-21,Dartmoor,10.3,14.1,6.6,NA,SW,26,65,1014.2,NA,12.3,Yes,Yes
2016-10-22,Dartmoor,4.9,13.2,1.8,NA,SSW,26,51,1025.8,NA,12.6,Yes,No
2016-10-23,Dartmoor,3.7,14.4,0.2,NA,SW,20,55,1027.6,NA,13.5,No,No
2016-10-24,Dartmoor,1.7,18.7,0,NA,NW,15,52,1018.3,NA,17.3,No,No
2016-10-25,Dartmoor,8,23.9,0,NA,WNW,28,46,1008.2,NA,21.7,No,Yes
2016-10-26,Dartmoor,10.6,16.9,1.6,NA,SW,17,58,1014.7,NA,14.8,Yes,No
2016-10-27,Dartmoor,3.7,16.7,0.6,NA,SSE,13,53,1021.4,NA,15.9,No,No
2016-10-28,Dartmoor,2.7,18.7,0,NA,NW,9,47,1018.4,NA,17.8,No,No
2016-10-29,Dartmoor,5.1,24.5,0,NA,NNE,15,40,1010.8,NA,23.4,No,No
2016-10-30,Dartmoor,12.1,17.2,0,NA,WNW,41,49,1002.4,NA,14.6,No,Yes
2016-10-31,Dartmoor,4.1,15.8,3.8,NA,WNW,22,65,1013.3,NA,13.4,Yes,Yes
2016-11-01,Dartmoor,7.9,16,5,NA,W,22,49,1011.8,NA,15.4,Yes,No
2016-11-02,Dartmoor,8.1,14.9,0.8,NA,WNW,20,65,1017.1,NA,14.7,No,No
2016-11-03,Dartmoor,10.5,19.1,0,NA,NW,19,54,1017.9,NA,18.1,No,No
2016-11-04,Dartmoor,5.6,23.1,0,NA,W,31,60,1007.6,NA,19.4,No,Yes
2016-11-05,Dartmoor,7.8,16.5,3,NA,WSW,20,54,1015,NA,15.2,Yes,No
2016-11-06,Dartmoor,11.5,18.9,0,NA,NW,17,63,1010.7,NA,18.4,No,No
2016-11-07,Dartmoor,9.6,15.8,0,NA,WSW,19,78,1004.7,NA,14.1,No,Yes
2016-11-08,Dartmoor,1.4,16.7,2.6,NA,SW,13,56,1012.3,NA,15.3,Yes,No
2016-11-09,Dartmoor,2.7,18.3,0,NA,SE,13,61,1012.6,NA,16.3,No,No
2016-11-10,Dartmoor,5.5,18.1,0,NA,SSE,13,60,1012.8,NA,16.1,No,No
2016-11-11,Dartmoor,4.8,24.1,0,NA,ESE,20,52,1005,NA,23.3,No,Yes
2016-11-12,Dartmoor,12,18.9,1.4,NA,NNW,30,96,994.6,NA,13,Yes,Yes
2016-11-13,Dartmoor,10.6,13.4,23,NA,SW,30,87,1001.7,NA,13.1,Yes,Yes
2016-11-14,Dartmoor,10.1,15.8,7.6,NA,SW,19,71,1017.3,NA,14.5,Yes,No
2016-11-15,Dartmoor,10,16.8,0.8,NA,SW,19,74,1021.4,NA,16,No,No
2016-11-16,Dartmoor,10,24.5,0.2,NA,NW,4,56,1021.4,NA,22.6,No,No
2016-11-17,Dartmoor,11.7,30.9,0.2,NA,NNW,26,28,1011.4,NA,30.3,No,No
2016-11-18,Dartmoor,12.4,18.7,0,NA,SSW,17,57,1018.4,NA,17.5,No,No
2016-11-19,Dartmoor,5.3,22,0,NA,SW,11,60,1019,NA,21.3,No,No
2016-11-20,Dartmoor,10.2,30.5,0,NA,NA,0,42,1011.9,NA,30.3,No,No
2016-11-21,Dartmoor,16.8,30.8,0,NA,SW,13,52,1007.1,NA,23.1,No,No
2016-11-22,Dartmoor,9.2,19.8,1,NA,SW,17,57,1016,NA,17.6,No,No
2016-11-23,Dartmoor,7.2,16.8,0.8,NA,SW,26,46,1020.2,NA,16.1,No,No
2016-11-24,Dartmoor,2.7,17.9,0,NA,WSW,17,51,1019.9,NA,16.9,No,No
2016-11-25,Dartmoor,8.6,16.6,0.2,NA,SW,24,63,1022.3,NA,15.2,No,No
2016-11-26,Dartmoor,10,17,0.2,NA,SW,19,65,1022.9,NA,15.1,No,No
2016-11-27,Dartmoor,10.9,19.3,0,NA,SSW,11,52,1018.9,NA,18.5,No,No
2016-11-28,Dartmoor,2.8,23.1,0,NA,SSW,17,53,1014.8,NA,20.1,No,No
2016-11-29,Dartmoor,6.2,22.4,0,NA,SSW,22,54,1011.5,NA,20.6,No,No
2016-11-30,Dartmoor,12.6,19.6,0,NA,S,15,60,1010.7,NA,18.6,No,No
2016-12-01,Dartmoor,4.7,23.4,0,NA,NW,11,41,1006.9,NA,22.1,No,No
2016-12-02,Dartmoor,8.6,19.8,0,NA,SW,17,35,1014.3,NA,18.5,No,No
2016-12-03,Dartmoor,3.2,24.5,0,NA,W,11,24,1013.6,NA,24.4,No,No
2016-12-04,Dartmoor,8.3,30.8,0,NA,NNW,28,39,1004.8,NA,28.6,No,Yes
2016-12-05,Dartmoor,11.7,19.3,6.2,NA,SW,15,48,1013.7,NA,18.8,Yes,No
2016-12-06,Dartmoor,6.5,20.5,0,NA,SSW,19,38,1014.8,NA,19.3,No,No
2016-12-07,Dartmoor,4.9,28.1,0,NA,NNW,17,26,1010,NA,25.2,No,Yes
2016-12-08,Dartmoor,13.3,16.8,5.2,NA,W,24,93,1002.7,NA,13,Yes,Yes
2016-12-09,Dartmoor,9,15.6,9.8,NA,SSW,19,63,1021.9,NA,14.1,Yes,No
2016-12-10,Dartmoor,9.2,16.1,0,NA,SW,13,72,1024.4,NA,14.9,No,No
2016-12-11,Dartmoor,5.1,22.5,0,NA,ENE,4,45,1022.6,NA,20.6,No,No
2016-12-12,Dartmoor,8,35.1,0,NA,NW,26,16,1013.6,NA,33.6,No,No
2016-12-13,Dartmoor,15.7,29.1,0,NA,NNW,22,32,1003.9,NA,28.4,No,No
2016-12-14,Dartmoor,12.3,18.9,0,NA,SSW,20,46,1016.5,NA,17.1,No,No
2016-12-15,Dartmoor,6.3,20.8,0,NA,E,20,40,1017.5,NA,19.8,No,No
2016-12-16,Dartmoor,6.8,25.9,0,NA,WSW,7,32,1007.1,NA,23.8,No,No
2016-12-17,Dartmoor,9.9,17.9,0.8,NA,SW,31,38,1016.1,NA,16.6,No,No
2016-12-18,Dartmoor,5.1,21.3,0.2,NA,ESE,11,37,1021.2,NA,20.7,No,No
2016-12-19,Dartmoor,5.9,29,0,NA,W,28,24,1008.4,NA,24.8,No,Yes
2016-12-20,Dartmoor,9.2,21.1,1.6,NA,WSW,24,51,1010.7,NA,19.9,Yes,No
2016-12-21,Dartmoor,11.2,19.9,0.2,NA,SSW,15,59,1019.7,NA,18.2,No,No
2016-12-22,Dartmoor,13.1,26.9,0,NA,SE,15,43,1016.9,NA,25.9,No,No
2016-12-23,Dartmoor,10.4,35.2,0,NA,WNW,11,17,1010.1,NA,33.2,No,No
2016-12-24,Dartmoor,12.8,27,0,NA,SW,20,50,1012.3,NA,25.9,No,No
2016-12-25,Dartmoor,14.1,37.5,0,NA,NW,11,21,1007.5,NA,36,No,No
2016-12-26,Dartmoor,14.5,26.2,0,NA,ENE,7,67,1009.9,NA,22.6,No,No
2016-12-27,Dartmoor,14.9,23.1,0.2,NA,ESE,13,95,1006.2,NA,22.2,No,Yes
2016-12-28,Dartmoor,18.4,29.4,23.8,NA,NW,46,68,997,NA,27,Yes,Yes
2016-12-29,Dartmoor,17.3,30.5,3.8,NA,N,20,32,1001.3,NA,29.5,Yes,No
2016-12-30,Dartmoor,15.9,22.9,0,NA,W,22,61,1002.6,NA,20.6,No,No
2016-12-31,Dartmoor,14.4,19.9,0,NA,SSW,7,76,1006.8,NA,18.7,No,No
2017-01-01,Dartmoor,13.7,20.3,0.4,NA,WSW,20,69,1010.5,NA,18.4,No,No
2017-01-02,Dartmoor,12.7,20.7,0.8,NA,S,19,57,1020.4,NA,18.8,No,No
2017-01-03,Dartmoor,13,22.3,0,NA,SE,28,51,1020.3,NA,21.4,No,No
2017-01-04,Dartmoor,13.4,30.2,0,NA,ESE,7,36,1016,NA,28.3,No,No
2017-01-05,Dartmoor,15,31.3,0,NA,SE,15,49,1013.2,NA,29.8,No,No
2017-01-06,Dartmoor,16.4,39.4,0,NA,NNW,9,20,1011.3,NA,38.2,No,No
2017-01-07,Dartmoor,19.4,39.3,0,NA,NNE,22,13,1005.2,NA,38.3,No,No
2017-01-08,Dartmoor,17.3,26,0,NA,SW,15,47,1009.4,NA,25.9,No,No
2017-01-09,Dartmoor,13.2,26.8,0,NA,S,11,43,1011.4,NA,25.8,No,No
2017-01-10,Dartmoor,13.4,25.3,0,NA,SW,20,47,1010.9,NA,23.6,No,No
2017-01-11,Dartmoor,13,23.9,0,NA,SW,17,45,1012.9,NA,22.5,No,No
2017-01-12,Dartmoor,8.4,33.4,0,NA,N,13,20,1008.1,NA,30.3,No,Yes
2017-01-13,Dartmoor,15.5,23,6,NA,W,26,52,1000.7,NA,21.5,Yes,Yes
2017-01-14,Dartmoor,14.4,20.4,10,NA,SW,24,60,1014.1,NA,18.3,Yes,No
2017-01-15,Dartmoor,13.6,22.7,0,NA,SW,17,54,1019,NA,20,No,No
2017-01-16,Dartmoor,7.1,34,0,NA,N,20,24,1010.9,NA,31.7,No,No
2017-01-17,Dartmoor,14.7,28.2,0,NA,SSW,13,51,1006.9,NA,27.1,No,No
2017-01-18,Dartmoor,12.6,22.7,0,NA,S,22,43,1016.5,NA,21.2,No,No
2017-01-19,Dartmoor,7.1,26.9,0,NA,E,17,26,1007.4,NA,26.2,No,Yes
2017-01-20,Dartmoor,13.5,19.6,26.2,NA,SSW,26,58,1006.9,NA,18.7,Yes,No
2017-01-21,Dartmoor,7.7,23.8,0,NA,S,15,53,1015.5,NA,22.1,No,No
2017-01-22,Dartmoor,10.4,31.7,0,NA,NW,15,29,1011.5,NA,30.9,No,No
2017-01-23,Dartmoor,17.6,31.7,0,NA,SW,17,65,1004.9,NA,22.9,No,Yes
2017-01-24,Dartmoor,14.7,21.1,2.6,NA,SSW,19,44,1018.3,NA,19.8,Yes,No
2017-01-25,Dartmoor,6.9,22.3,0,NA,S,13,46,1019.9,NA,21.6,No,No
2017-01-26,Dartmoor,12.4,20.6,0,NA,SSW,13,61,1020.2,NA,20.1,No,No
2017-01-27,Dartmoor,15.1,26.5,0,NA,SW,11,51,1014.8,NA,25.5,No,No
2017-01-28,Dartmoor,8.4,25.7,0,NA,SSW,11,52,1015.7,NA,23.7,No,No
2017-01-29,Dartmoor,9.8,32.2,0,NA,SSE,6,32,1013.6,NA,28.6,No,No
2017-01-30,Dartmoor,15.8,24.9,0,NA,SW,9,91,1007.7,NA,19.6,No,Yes
2017-01-31,Dartmoor,12,21.9,1.4,NA,SW,20,47,1016.1,NA,20.5,Yes,No
2017-02-01,Dartmoor,6.3,22.1,0.2,NA,W,9,54,1014.8,NA,19,No,No
2017-02-02,Dartmoor,10.8,23.9,0,NA,WSW,15,47,1016.6,NA,21.8,No,No
2017-02-03,Dartmoor,9.6,26.9,0,NA,WNW,13,38,1014,NA,26.1,No,No
2017-02-05,Dartmoor,14.4,26.4,NA,NA,SW,7,93,1005.5,NA,21.2,NA,Yes
2017-02-06,Dartmoor,13.5,20.7,21.2,NA,SE,24,53,1017.8,NA,19,Yes,No
2017-02-07,Dartmoor,10.9,26.7,0.2,NA,SE,20,43,1018.9,NA,24.5,No,No
2017-02-08,Dartmoor,14.8,39.2,0,NA,N,26,33,1010.1,NA,36.5,No,No
2017-02-09,Dartmoor,19.9,28.3,0,NA,SSE,26,57,1010.3,NA,26.9,No,No
2017-02-10,Dartmoor,16.9,29.1,0,NA,SSW,15,56,1009.9,NA,28.1,No,No
2017-02-11,Dartmoor,14.7,23.8,0,NA,SW,20,55,1010.9,NA,22.4,No,Yes
2017-02-12,Dartmoor,13.1,19.1,4,NA,SW,26,47,1013.4,NA,17.7,Yes,No
2017-02-13,Dartmoor,13.1,19.6,0.2,NA,SSW,20,68,1016.5,NA,18.3,No,No
2017-02-14,Dartmoor,12.3,24.6,0.6,NA,W,4,46,1018.4,NA,22.6,No,No
2017-02-15,Dartmoor,10.5,31.6,0,NA,W,26,30,1006.8,NA,29.6,No,No
2017-02-16,Dartmoor,9.9,21.7,0.2,NA,SW,13,51,1010.5,NA,19.6,No,No
2017-02-17,Dartmoor,11,22.2,0,NA,WNW,20,71,1009.6,NA,19.2,No,No
2017-02-18,Dartmoor,7.8,18.2,0.8,NA,WSW,20,48,1013,NA,17.3,No,Yes
2017-02-19,Dartmoor,9.2,17.7,8.4,NA,SSW,26,67,1011.8,NA,13.8,Yes,Yes
2017-02-20,Dartmoor,8.3,19,7.8,NA,SSW,26,59,1016.8,NA,18.2,Yes,No
2017-02-21,Dartmoor,5.3,25.9,0.4,NA,NE,11,36,1018,NA,23.2,No,No
2017-02-22,Dartmoor,9.5,34,0,NA,NNW,44,14,1004.8,NA,33.2,No,No
2017-02-23,Dartmoor,15.5,18.9,0.2,NA,SW,11,75,1020.1,NA,18.4,No,No
2017-02-24,Dartmoor,12,20.4,0,NA,S,15,53,1026.1,NA,18.9,No,No
2017-02-25,Dartmoor,11.6,20.6,0,NA,SE,24,44,1024.8,NA,19.5,No,No
2017-02-26,Dartmoor,9.7,28.9,0,NA,SSE,6,38,1018.6,NA,26.8,No,No
2017-02-27,Dartmoor,11.8,35.9,0,NA,NE,7,23,1018.5,NA,33.8,No,No
2017-02-28,Dartmoor,14.4,36.6,0,NA,NE,9,18,1018.3,NA,35.3,No,No
2017-03-01,Dartmoor,16.9,36.9,0,NA,SSE,6,18,1017.7,NA,35.2,No,No
2017-03-02,Dartmoor,15.2,31.1,0,NA,SSW,22,37,1019.3,NA,29.9,No,No
2017-03-03,Dartmoor,14.6,24.2,0,NA,SE,22,57,1021.7,NA,23.6,No,No
2017-03-04,Dartmoor,14.1,28.6,0,NA,SSW,19,55,1015.3,NA,25.9,No,No
2017-03-05,Dartmoor,17.4,23.8,0,NA,SE,33,55,1016.7,NA,23.1,No,No
2017-03-06,Dartmoor,15.7,25.4,0,NA,SE,24,48,1017.2,NA,23.4,No,No
2017-03-07,Dartmoor,14.7,29,0,NA,E,13,32,1016.5,NA,28,No,No
2017-03-08,Dartmoor,11.1,34.5,0,NA,NW,11,19,1013.4,NA,33.3,No,No
2017-03-09,Dartmoor,12.4,33.7,0,NA,SW,20,29,1014.5,NA,31.5,No,No
2017-03-10,Dartmoor,12.2,27.1,0,NA,S,11,47,1016.3,NA,26.1,No,No
2017-03-11,Dartmoor,11.9,25,0,NA,ENE,4,73,1010.1,NA,20.3,No,Yes
2017-03-12,Dartmoor,14.4,21.5,10,NA,SSW,20,66,1003.5,NA,20.2,Yes,No
2017-03-13,Dartmoor,16,22.5,0,NA,S,17,70,1015.9,NA,20.8,No,No
2017-03-14,Dartmoor,12.8,33.4,0.2,NA,N,15,29,1015.1,NA,31.5,No,No
2017-03-15,Dartmoor,16.2,34,0,NA,N,24,29,1008.6,NA,33,No,No
2017-03-16,Dartmoor,15.9,21.6,0,NA,SW,20,47,1014.7,NA,20.1,No,No
2017-03-17,Dartmoor,5.7,23.3,0,NA,SE,15,43,1024.4,NA,21.4,No,No
2017-03-18,Dartmoor,9.4,32.8,0,NA,NNE,9,19,1021,NA,31.3,No,No
2017-03-19,Dartmoor,10.1,35.1,0,NA,N,9,23,1014.5,NA,34.2,No,No
2017-03-20,Dartmoor,13.5,31.9,0,NA,SE,19,39,1013.2,NA,30.4,No,Yes
2017-03-21,Dartmoor,17.4,19.6,24.2,NA,SSE,17,86,1012.8,NA,19.1,Yes,Yes
2017-03-22,Dartmoor,16.2,21.6,5.2,NA,SSE,22,67,1019.2,NA,20.4,Yes,No
2017-03-23,Dartmoor,14.8,23.9,0,NA,SE,22,59,1019.3,NA,23,No,No
2017-03-24,Dartmoor,13.4,26.2,0.2,NA,ESE,9,61,1014.8,NA,24.8,No,No
2017-03-25,Dartmoor,14.4,26.8,0,NA,SW,20,73,1012.2,NA,22.7,No,No
2017-03-26,Dartmoor,16.4,28.6,0,NA,N,9,51,1011.8,NA,26.1,No,No
2017-03-27,Dartmoor,17.7,20.9,0,NA,W,20,67,1010.4,NA,19.5,No,Yes
2017-03-28,Dartmoor,11.6,22.3,1.4,NA,WNW,19,56,1012.2,NA,20.3,Yes,No
2017-03-29,Dartmoor,13,22.4,0,NA,SW,30,94,1007.8,NA,12.3,No,Yes
2017-03-30,Dartmoor,6.6,16.4,8.2,NA,SW,22,56,1020.8,NA,15.3,Yes,No
2017-03-31,Dartmoor,6.4,16.5,0.6,NA,WNW,11,64,1020.9,NA,15.6,No,No
2017-04-01,Dartmoor,9.6,16.3,0.2,NA,S,13,71,1024.6,NA,14.4,No,No
2017-04-02,Dartmoor,9.8,16.1,0.2,NA,SE,20,79,1030.8,NA,13.4,No,No
2017-04-03,Dartmoor,7.7,20.4,0,NA,ESE,13,46,1028.8,NA,20,No,No
2017-04-04,Dartmoor,6.8,24.7,0,NA,S,4,40,1025.6,NA,23.5,No,No
2017-04-05,Dartmoor,8,26.4,0.2,NA,NNE,13,27,1020.6,NA,25.2,No,No
2017-04-06,Dartmoor,5.5,26.9,0,NA,NW,13,22,1019.4,NA,26.4,No,No
2017-04-07,Dartmoor,9.7,29,0,NA,NNW,26,21,1016.5,NA,28.4,No,No
2017-04-08,Dartmoor,11.2,26.6,0,NA,NW,19,35,1010.5,NA,25.7,No,Yes
2017-04-09,Dartmoor,8.8,15.2,12.4,NA,SSW,37,59,1012.6,NA,13.9,Yes,Yes
2017-04-10,Dartmoor,9.2,15.1,3.2,NA,S,19,78,1022.6,NA,13.1,Yes,No
2017-04-11,Dartmoor,7.6,16.9,0.8,NA,S,11,75,1025.6,NA,16.1,No,No
2017-04-12,Dartmoor,11.6,20.4,0.2,NA,ENE,4,57,1023.8,NA,19.7,No,No
2017-04-13,Dartmoor,5.7,22.8,0,NA,SW,15,63,1023.1,NA,20.3,No,No
2017-04-14,Dartmoor,7.3,18.1,0,NA,S,13,68,1023.9,NA,16.8,No,No
2017-04-15,Dartmoor,7.3,17.4,0,NA,WSW,4,54,1019.8,NA,16.2,No,No
2017-04-16,Dartmoor,8.5,19.3,0,NA,SW,11,56,1019.7,NA,18.7,No,No
2017-04-17,Dartmoor,5.1,21.5,0,NA,NNE,7,45,1021.3,NA,20.8,No,No
2017-04-18,Dartmoor,5.4,26.2,0,NA,ESE,7,35,1024.3,NA,26,No,No
2017-04-19,Dartmoor,9.2,27.1,0,NA,NE,2,41,1021.5,NA,26.1,No,No
2017-04-20,Dartmoor,15.1,21.2,0,NA,ENE,6,93,1021.5,NA,15.7,No,Yes
2017-04-21,Dartmoor,15,17.8,22.8,NA,W,9,92,1018.8,NA,17.1,Yes,No
2017-04-22,Dartmoor,15.7,17.6,0.6,NA,S,7,86,1023.1,NA,17.5,No,No
2017-04-23,Dartmoor,14.1,18.9,0,NA,ESE,19,80,1023.1,NA,18.4,No,No
2017-04-24,Dartmoor,12,15.3,0.2,NA,SE,6,96,1014.7,NA,15,No,Yes
2017-04-25,Dartmoor,13.3,20.1,14.8,NA,NNW,13,83,1006.7,NA,16.9,Yes,Yes
2017-04-26,Dartmoor,6.2,13.5,22,NA,SW,13,79,1019.5,NA,10.4,Yes,Yes
2017-04-27,Dartmoor,5.6,15.1,2.2,NA,WSW,7,77,1024.3,NA,14.4,Yes,Yes
2017-04-28,Dartmoor,9.3,17,2,NA,W,13,91,1023.7,NA,15.5,Yes,Yes
2017-04-29,Dartmoor,13.3,16.9,2,NA,SW,9,81,1023.3,NA,16.8,Yes,No
2017-04-30,Dartmoor,11.8,16.8,0.6,NA,NNW,11,80,1018.1,NA,16.8,No,Yes
2017-05-01,Dartmoor,12.7,15.3,2.6,NA,SW,13,82,1014.4,NA,14.3,Yes,Yes
2017-05-02,Dartmoor,5.9,14.9,3.4,NA,SW,11,75,1023.5,NA,12.5,Yes,No
2017-05-03,Dartmoor,5.4,15.8,0.2,NA,WSW,4,58,1030.2,NA,14,No,No
2017-05-04,Dartmoor,6.7,16.2,0,NA,ESE,6,61,1029.5,NA,15,No,No
